
                            < M A T L A B (R) >
                  Copyright 1984-2022 The MathWorks, Inc.
                  R2022b (9.13.0.2049777) 64-bit (glnxa64)
                              August 24, 2022

 
To get started, type doc.
For product information, visit www.mathworks.com.
 
Starting parallel pool (parpool) using the 'Processes' profile ...
Connected to the parallel pool (number of workers: 40).
Train FFNN - Fold #5, Cluster #13: Elapsed time is 78.159556 seconds.
Run FFNN - Fold #5, Cluster #13: Elapsed time is 0.224430 seconds.
Train FFNN - Fold #5, Cluster #14: Elapsed time is 30.169311 seconds.
Run FFNN - Fold #5, Cluster #14: Elapsed time is 0.187176 seconds.
Train FFNN - Fold #5, Cluster #15: Elapsed time is 80.097840 seconds.
Run FFNN - Fold #5, Cluster #15: Elapsed time is 0.235893 seconds.
Train FFNN - Fold #5, Cluster #16: Elapsed time is 20.656677 seconds.
Run FFNN - Fold #5, Cluster #16: Elapsed time is 0.171764 seconds.
Train FFNN - Fold #5, Cluster #17: Elapsed time is 89.233159 seconds.
Run FFNN - Fold #5, Cluster #17: Elapsed time is 0.250165 seconds.
Train FFNN - Fold #5, Cluster #18: Elapsed time is 23.191075 seconds.
Run FFNN - Fold #5, Cluster #18: Elapsed time is 0.202453 seconds.
Train FFNN - Fold #5, Cluster #19: Elapsed time is 144.145182 seconds.
Run FFNN - Fold #5, Cluster #19: Elapsed time is 0.274016 seconds.
Train FFNN - Fold #5, Cluster #20: Elapsed time is 50.727211 seconds.
Run FFNN - Fold #5, Cluster #20: Elapsed time is 0.202242 seconds.
success!
